Class name,Description
Grass Stressed,Remnants hang on unevenly with inconsistent coloration and density.
Grass Stressed,Spacing between tufts increases toward more exposed zones.
Grass Stressed,Color gradient fades into near invisibility at margins.
Grass Stressed,Surface flecked with tan residues and dead strands.
Grass Stressed,Lumpy texture interrupted by tiny openings and sediment gaps.
Grass Stressed,Pale lines weave around compact dry fragments.
Grass Stressed,Intermittent coverage leaves soil largely exposed across terrain.
Grass Stressed,Compressed surface lacks resilience and layering.
Grass Stressed,Stunted growth covers limited ground within scattered pockets.
Grass Stressed,Short strands lack shine and upright posture.
Grass Stressed,"Fine, dull remnants offer minimal color contrast or shape."
Grass Stressed,Faint outlines of clusters blend into terrain hues.
Grass Stressed,"Blades appear scorched, angled downward without elasticity."
Grass Stressed,Narrow lines trace the remnants of older vegetation.
Grass Stressed,Luster absent from fibrous material in shallow surface layer.
Grass Stressed,Minimal texture seen between clumps of dry linear shapes.
Grass Stressed,Scattered brown flecks settle into sediment low points.
Grass Stressed,Compressed fibers blend unevenly with background substrate.
Grass Stressed,Surface irregularities interrupt any remaining continuity.
Grass Stressed,Dry stalks lie matted along compact earth ridges.
Grass Stressed,"Light barely reflects off matte, faded surface layers."
Grass Stressed,"Decomposing blades form erratic, thin fibrous piles."
Grass Stressed,"Worn clumps stretch apart, exposing soil between individual strands."
Grass Stressed,"Lines curve weakly in erratic, spreading directions."
Grass Stressed,Subdued tones spread with no consistent growth direction.
Grass Stressed,Texture lacks cohesion and structural alignment.
Grass Stressed,Patches lie thin and dry over crumbly substrate.
Grass Stressed,Color blends into ground with minimal shading difference.
Grass Stressed,Flecks scatter with no visible vegetative pattern.
Grass Stressed,Vertical structure nearly absent in faded remains.
Grass Stressed,"Fibers layered in thin, crumpled ribbons."
Grass Stressed,Vegetation reduced to scattered remnants across open terrain.
Grass Stressed,Base cover presents minimal resistance to erosion or exposure.
Grass Stressed,Loose material displaced by even minor environmental pressures.
Grass Stressed,Linear elements broken by dust and particulate gaps.
Grass Stressed,Formerly dense areas now reduced to disconnected segments.
Grass Stressed,"Overall appearance weak, uneven, and degraded."
Grass Stressed,Subsurface texture protrudes through sparse organic coating.
Grass Stressed,Small brown fragments line terrain contours.
Grass Stressed,Faint trails mark displacement of upper organic layer.
Grass Stressed,Clusters compressed under prolonged stress and reduced input.
Grass Stressed,"Dehydrated structure lacks shape, definition, and resilience."
Grass Stressed,Clumpy vegetative mass replaced with faint mottled debris.
Grass Stressed,Fine-textured remnants scatter across hard-packed base.
Grass Stressed,Stalks offer little structure or shading capacity.
Grass Stressed,Presence of vegetative remains barely perceptible at distance.
Grass Stressed,Ground features dominate over fibrous textures and color.
Grass Stressed,Mat layer thinning exposes rough edges and ground beneath.
Grass Stressed,"Organic decay produces brittle, flaking visual effects."
Grass Stressed,Irregular density creates inconsistent appearance and minimal shadowing.
Grass Stressed,"Fibrous material cracks, curls, and fades into terrain."
Grass Stressed,"Surface appears stressed, dry, and thinly vegetated."
Grass Stressed,Lack of vertical form leads to flattened presentation.
Grass Stressed,Grayscale hues dominate lower surface levels.
Grass Stressed,Remaining clusters display uneven spacing and elevation.
Grass Stressed,Widespread loss of pigmentation and structure throughout.
Grass Stressed,Lumpy debris forms jagged intersections between exposed patches.
Grass Stressed,No continuous vegetative canopy remains intact.
Grass Stressed,Structural degradation results in inconsistent shadow and coverage.
Grass Stressed,Organic elements blend seamlessly with surrounding dust layer.
Grass Stressed,"Remaining strands hang limply over uneven, arid terrain."
Grass Stressed,Collapsed mats line shallow dips and elevation changes.
Grass Stressed,"Cracked, low-lying forms suggest advanced material breakdown."
Grass Stressed,Pale tufts scatter sparsely across rough and broken dusty surface.
Grass Stressed,Ground reveals through thinning dull strands of faded organic debris.
Grass Stressed,Colorless patches interrupt any hint of uniform ground vegetation coverage.
Grass Stressed,Fine fibrous remains barely cling to cracked compact earth.
Grass Stressed,Jagged fragments of discolored matter lie fragmented across dry terrain.
Grass Stressed,Unevenly spaced organic remains yield little contrast with surrounding soil.
Grass Stressed,Wisps of yellowed texture stretch weakly over sunken topography.
Grass Stressed,Low clusters offer limited coverage with washed-out and weak patterns.
Grass Stressed,"Coarse, fading strands blend into brown and gray dusty soil."
Grass Stressed,Isolated strands loosely cover areas with visibly eroded features.
Grass Stressed,Compact earth presses against short fibrous strands with no lift.
Grass Stressed,Broken clusters interrupt sparse formation with dusty uneven residue.
Grass Stressed,Blanched remnants form streaks across dry and worn terrain.
Grass Stressed,Patchy distribution shows dry curled remnants in soil depressions.
Grass Stressed,Brittle textures emerge in places lacking vegetative thickness or contrast.
Grass Stressed,"Areas reveal dry, cracked shapes with faint outlines of growth."
Grass Stressed,Vegetative base lacks clear boundary from underlying ground material.
Grass Stressed,Short wispy blades bow downward with no structural support.
Grass Stressed,Earth-toned surfaces dominate spaces between broken clusters of matter.
Grass Stressed,Minimal fiber masses remain amid widespread open surface patches.
Grass Stressed,Faint remnants curl and twist near compact eroded mounds.
Grass Stressed,Washed-out hues and discontinuous growth stretch across broken ridges.
Grass Stressed,"Faint lines trace short, degraded formations on dusty crust."
Grass Stressed,Inconsistent shape and depth mark shallow organic coverage.
Grass Stressed,"Layer appears disrupted, faint, and lacking cohesive form."
Grass Stressed,Subtle textures outline weak vegetative growth and thinning remnants.
Grass Stressed,"Widespread discoloration mixes brown, gray, and faded yellow tones."
Grass Stressed,Open gaps dominate field of weakened fibrous formations.
Grass Stressed,Organic layer broken by scattered flecks and worn edges.
Grass Stressed,Poor cohesion leads to dispersed clusters without central density.
Grass Stressed,"Blade tips curled, bent, and brittle across exposed ground."
Grass Stressed,Fibrous debris scattered with no recognizable vegetative form.
Grass Stressed,Dry fibrous materials lie flat across lightly cracked terrain.
Grass Stressed,Weak surface coverage marked by eroded bands and exposed soil.
Grass Stressed,Subtle uneven layering lacks vitality and visual contrast.
Grass Stressed,Minimal residue clings to surface depressions and ridge gaps.
Grass Stressed,"Exposed topsoil peeks through faded, worn fibrous material."
Grass Stressed,Sparse linear groupings disorganized and faint in coverage.
Grass Stressed,Compact masses fractured and disjointed across parched terrain.
Grass Stressed,Mottled base lacks clear vegetative boundaries or patterning.
Grass Stressed,Small fibrous forms stretch thinly over uneven dusty slopes.
Grass Stressed,Deteriorated edges line weak fragmented patches across terrain.
Grass Stressed,Sparse growth clusters sink into shallow basin-like voids.
Grass Stressed,"Faded yellowish tones spread through shallow, clustered fibrous remnants."
Grass Stressed,Visual cohesion absent; surface fragmented into vegetative and barren units.
Grass Stressed,Partially decayed tufts loosely distributed on dull soil crust.
Grass Stressed,Soil color often mirrors degraded fibrous material tone.
Grass Stressed,Inconsistent top layer contrasts with faint brown filament trails.
Grass Stressed,Subtle organic shapes interrupt monotone bare ground segments.
Grass Stressed,Minimal presence of fibrous matter in cratered patches.
Grass Stressed,Uneven discolored forms dominate worn landscape surfaces.
Grass Stressed,"Blades break apart, revealing faded inner surfaces."
Grass Stressed,Structure flattened with little spatial definition or elevation.
Grass Stressed,Pale linear growth lacks cohesion or consistent shape.
Grass Stressed,Organic coverage dissolves into streaks across exposed ridges.
Grass Stressed,Disconnected growth forms fade across jagged dry contours.
Grass Stressed,Pale tufts scattered like remnants over compact dusty flats.
Grass Stressed,"Weak remnants blend with terrain, reducing visual contrast sharply."
Grass Stressed,Thin fibrous mats break under mild ground pressure.
