Class name,Description
Floodplain_Grasses_1,Sedge-like shapes dominated saturated lowland surface textures.
Floodplain_Grasses_1,Blades narrowed into pointed tips just above soil level.
Floodplain_Grasses_1,"Grass clusters grew in chaotic, irregular orientations near puddles."
Floodplain_Grasses_1,Leaf patches interlocked like overlapping brush strokes.
Floodplain_Grasses_1,Subtle height changes marked transitions between different field zones.
Floodplain_Grasses_1,Leaf color dulled near edges in exposed areas.
Floodplain_Grasses_1,Stalks leaned in one direction following soft terrain slope.
Floodplain_Grasses_1,Short upright shoots interrupted muddy surface with green vertical lines.
Floodplain_Grasses_1,Shoots looked flattened near base due to moisture compression.
Floodplain_Grasses_1,Occasional dry patches revealed reddish stems beneath leaf canopy.
Floodplain_Grasses_1,Plant height rarely exceeded few inches above ground.
Floodplain_Grasses_1,Small gaps created irregularity in dense mat formations.
Floodplain_Grasses_1,Tips of leaves looked slightly frayed near old zones.
Floodplain_Grasses_1,Thin leaf blades arched near edges of saturated sections.
Floodplain_Grasses_1,Repetitive textures covered the lowland zone in linear forms.
Floodplain_Grasses_1,Dull shadows filled small pockets between leaf lines.
Floodplain_Grasses_1,Growth pressed flat near animal paths and exposed banks.
Floodplain_Grasses_1,Field color remained consistent across wide distances of vegetation.
Floodplain_Grasses_1,Tall clusters appeared only near water retention basins.
Floodplain_Grasses_1,Growth around depressions appeared thicker and greener than rest.
Floodplain_Grasses_1,Central stalks supported thin blades extending in every direction.
Floodplain_Grasses_1,Narrow blade segments bent subtly into downward arcs.
Floodplain_Grasses_1,Leaf length varied slightly among field patches and groups.
Floodplain_Grasses_1,Brownish tones appeared in aging lower segments of plant bodies.
Floodplain_Grasses_1,Blade tips pointed in chaotic directions across dense clumps.
Floodplain_Grasses_1,"Forms clustered together into soft, grassy rolling shapes."
Floodplain_Grasses_1,Stalks thickened slightly before branching out into fine tips.
Floodplain_Grasses_1,Green stripes repeated along leaf surface in faint vein-like textures.
Floodplain_Grasses_1,Plants followed water drainage direction along field surface slope.
Floodplain_Grasses_1,Thin stems collapsed near base in heavily soaked areas.
Floodplain_Grasses_1,Flattened blades looked compressed where flood levels had dropped.
Floodplain_Grasses_1,"Overall shape of plants resembled tangled, soft needles."
Floodplain_Grasses_1,Undergrowth formed layered padding between upper stalk and field.
Floodplain_Grasses_1,Shoots leaned across one another creating visual mesh-like grid.
Floodplain_Grasses_1,Central patches displayed higher density than peripheral edge areas.
Floodplain_Grasses_1,Tangled blades caught debris in low wetland field zones.
Floodplain_Grasses_1,Vegetation mats reflected soft green light over shallow water sheen.
Floodplain_Grasses_1,Leafy forms remained tightly packed with little visible soil.
Floodplain_Grasses_1,Uniform foliage textures blanketed flat lowlands beside flood zones.
Floodplain_Grasses_1,Densest growth lined edges of nearby shallow rivulets.
Floodplain_Grasses_1,Plant height changed minimally across entire broad landscape.
Floodplain_Grasses_1,Stalk segments bore narrow blades along short vertical shafts.
Floodplain_Grasses_1,Leaf tips appeared wilted near zones of maximum saturation.
Floodplain_Grasses_1,Tufts angled outward forming arcs over mud crust.
Floodplain_Grasses_1,Clumps followed terrain contours in parallel horizontal lines.
Floodplain_Grasses_1,Groups repeated rhythmically across wide landscape in green pulses.
Floodplain_Grasses_1,Clusters emerged from flattened root mats just beneath surface.
Floodplain_Grasses_1,Narrow shoots pierced water-soaked surface near streambank dips.
Floodplain_Grasses_1,Root structures lifted slightly beneath patch center.
Floodplain_Grasses_1,Plants grew thickly around rock base or sunken log.
Floodplain_Grasses_1,Edges of leaves narrowed into wiry points.
Floodplain_Grasses_1,Field coverage broke only where water pooled visibly.
Floodplain_Grasses_1,Central veins of blades stood out in faint lines.
Floodplain_Grasses_1,"Dull green color dominated across surface, broken by shadow."
Floodplain_Grasses_1,Mats pressed into one another across saturated dirt.
Floodplain_Grasses_1,Stalks leaned outward in opposing fan-like arrangements.
Floodplain_Grasses_1,Dry patches revealed where blades had curled from dehydration.
Floodplain_Grasses_1,Surface reflected slight sheen from water between growths.
Floodplain_Grasses_1,Grass formed linear islands between exposed muddy water channels.
Floodplain_Grasses_1,Texture appeared grainy from above due to narrow growth pattern.
Floodplain_Grasses_1,Darker hues clustered near center of most tufts.
Floodplain_Grasses_1,Smooth field interrupted only by rough clumps and puddles.
Floodplain_Grasses_1,Roots appeared tangled beneath tight surface mats.
Floodplain_Grasses_1,Plant forms blended into each other forming visual continuity.
Floodplain_Grasses_1,Spiky leaf points rose above the general terrain level.
Floodplain_Grasses_1,Leaf color changed gradually between vibrant green and brown tones.
Floodplain_Grasses_1,Blade edges looked fuzzy from fine hair or fibrous material.
Floodplain_Grasses_1,Clumps remained distinct though closely packed in rows.
Floodplain_Grasses_1,Soil cracks showed beneath thinner growths on drier sections.
Floodplain_Grasses_1,Small twigs or debris tangled in blade masses.
Floodplain_Grasses_1,Central growth zone denser than any outer fringe.
Floodplain_Grasses_1,Longer blades draped loosely over shorter interior tufts.
Floodplain_Grasses_1,Consistent growth shapes repeated endlessly over the field.
Floodplain_Grasses_1,Leaf widths narrowed toward tip but widened near base.
Floodplain_Grasses_1,Overlapping blades formed star-like shapes from certain angles.
Floodplain_Grasses_1,Field texture looked rough from uniform stalk alignment.
Floodplain_Grasses_1,Plant tips bent downward forming inverted arcs.
Floodplain_Grasses_1,"Patches varied in density, producing light shadowing between clumps."
Floodplain_Grasses_1,Long green shoots pressed tightly together forming dense surface mats.
Floodplain_Grasses_1,Clustered blades radiated from core patches in overlapping grassy spirals.
Floodplain_Grasses_1,Tufts extended evenly across terrain with slight elevation at centers.
Floodplain_Grasses_1,"Leaf strands tangled subtly, forming layered and uneven field texture."
Floodplain_Grasses_1,Pale green forms stretched into broken lines over damp land.
Floodplain_Grasses_1,Foliage density increased near shallow channels running through field zones.
Floodplain_Grasses_1,Leaf tips curled upward slightly at points of thick growth.
Floodplain_Grasses_1,Color shifted gently between olive and bright green in patches.
Floodplain_Grasses_1,"Root lines anchored deep, supporting low leafy canopy above."
Floodplain_Grasses_1,Dense field mats followed terrain undulations in clustered green layers.
Floodplain_Grasses_1,"Thin stalks emerged upright, supporting slender vertical grass structures."
Floodplain_Grasses_1,Ground-cover appeared brushed flat with directionally leaning plant forms.
Floodplain_Grasses_1,Pointed blades created tight cones spreading at outer plant edges.
Floodplain_Grasses_1,Narrow leaves stacked loosely over one another forming soft surface.
Floodplain_Grasses_1,Pale streaks appeared on leaf surfaces in random patterns.
Floodplain_Grasses_1,Mats spread around obstacles forming irregular vegetation outlines.
Floodplain_Grasses_1,Rough leaf edges caught small particles and loose soil debris.
Floodplain_Grasses_1,Clumps displayed uneven heights forming soft terrain silhouettes.
Floodplain_Grasses_1,Low green blades spread concentrically from compressed plant centers.
Floodplain_Grasses_1,Foliage gathered near stones and dips in spreading leafy zones.
Floodplain_Grasses_1,Soil remained barely visible beneath interlocked root and leaf systems.
Floodplain_Grasses_1,Patches shimmered slightly where water lingered on blade surfaces.
Floodplain_Grasses_1,Upright tufts thickened toward base then fanned into arching shapes.
Floodplain_Grasses_1,Repeating grass forms created rhythmic texture over wide floodplain space.
Floodplain_Grasses_1,Light brown stalk bases contrasted with bright green upper growth.
Floodplain_Grasses_1,Linear blades followed sunken tracks and low ground contours.
Floodplain_Grasses_1,Low-lying plant groups formed rounded shapes across field surface.
Floodplain_Grasses_1,Leaf veins ran parallel with occasional subtle color variation.
Floodplain_Grasses_1,Soft shadows separated individual clumps in early morning light.
Floodplain_Grasses_1,Leaves angled sharply at base then curved gradually upward.
Floodplain_Grasses_1,Undergrowth remained hidden beneath surface texture and thick tuft layers.
Floodplain_Grasses_1,Tips formed spiky silhouettes against sky from certain angles.
Floodplain_Grasses_1,Blades displayed faint ridges along length under direct light.
Floodplain_Grasses_1,Densest areas clustered near base of hills and rises.
Floodplain_Grasses_1,Field texture broke into mixed patches of color and shape.
Floodplain_Grasses_1,Uniform color dominated from edge to edge across flooded plain.
Floodplain_Grasses_1,Growth radiated outward like brush strokes from muddy canvas.
Floodplain_Grasses_1,Foliage gently pressed into soft terrain from moisture weight.
Floodplain_Grasses_1,Clumps curved around dips forming crescent-shaped vegetation arcs.
Floodplain_Grasses_1,"Leaf blades overlapped densely, hiding underlying stems and structure."
Floodplain_Grasses_1,"Green clusters formed low, overlapping rows along floodplain margin."
